,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,281.0,201704031106.0,544490040.0,5.043900273449253e-06,4.19554635300301e-06,4.2945166569552384e-06,3.673922947200481e-06,True,False,False,False,True,,6.084334e-06,2017-04-03T11:13:00.000,7.0,2.1069786271254998e-06
1,848.0,201707140105.0,553270320.0,3.604653829825111e-05,3.523561099427752e-05,3.535264477250166e-05,3.459198705968447e-05,True,True,True,True,True,M3.7,3.765344e-05,2017-07-14T02:09:00.000,64.0,2.1537948668992613e-06
2,1039.0,201708181944.0,556358580.0,6.180847321957117e-06,5.799993687105598e-06,5.895238246012013e-06,5.480267191160237e-06,True,True,True,True,True,C6.9,6.9565394e-06,2017-08-18T20:02:00.000,18.0,6.333386863843771e-07
3,1228.0,201709021520.0,557638920.0,8.353309567610268e-06,7.316217761399457e-06,7.482056389562786e-06,6.611213848373154e-06,True,True,True,True,True,M1.1,1.1840938e-05,2017-09-02T15:41:00.000,21.0,4.974916691935505e-07
4,1251.0,201709041509.0,557810280.0,2.329794551769737e-05,1.2733180483337492e-05,2.329794551769737e-05,1.642552342673298e-05,True,True,True,True,True,C5.0,5.0728972e-06,2017-09-04T15:17:00.000,8.0,2.9499567517632386e-06
5,1252.0,201709041524.0,557810280.0,2.329794551769737e-05,1.2733180483337492e-05,2.329794551769737e-05,1.5955143680912443e-05,True,True,True,True,True,M2.3,2.3230836e-05,2017-09-04T15:30:00.000,6.0,4.618990715243854e-06
7,1304.0,201709071822.0,558080940.0,5.702662747353315e-06,5.016546310798731e-06,7.089254722814076e-06,5.64958099857904e-06,True,True,True,True,True,C8.1,8.105214e-06,2017-09-07T18:28:00.000,6.0,5.4180000006454065e-06
8,1305.0,201709071840.0,558080940.0,5.702662747353315e-06,5.016546310798731e-06,7.089254722814076e-06,5.64958099857904e-06,True,True,True,True,True,C7.0,7.040822e-06,2017-09-07T18:44:00.000,4.0,4.6586555981775746e-06
9,1346.0,201709092057.0,558263400.0,6.241795745154377e-06,5.6919038797786925e-06,5.813338702864712e-06,5.235752269072691e-06,True,True,True,True,True,C7.3,7.341783e-06,2017-09-09T21:11:00.000,14.0,1.8860075670090737e-06
10,1347.0,201709092236.0,558270840.0,1.5860021449043415e-05,1.560942291689571e-05,1.5660862118238583e-05,1.5389608961413614e-05,True,True,True,True,True,M1.5,1.5941661e-05,2017-09-09T23:17:00.000,41.0,3.9527662920590956e-06
