,Flare_Number,Flare_ID,Trigger_Time,Cancelled?,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_and_HiC_C5,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_C5_10min,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,0,201702090041,539872800.0,False,4.1316309307148913e-07,3.710322005190392e-07,4.1316309307148913e-07,3.3698043466756644e-07,False,False,False,False,False,False,False,B3.8,3.8009338e-07,2017-02-09T00:50:00.000,9.0,1.1591767901109051e-07
1,1,201702090130,539875080.0,True,1.3464519099670724e-07,1.239200884128877e-07,1.461814491676705e-07,1.327173180243335e-07,False,False,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07
2,2,201702090145,539876220.0,False,1.4804901411480387e-06,5.523332333723374e-07,1.732371515572595e-06,1.0649356454450754e-06,False,False,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07
3,3,201702090231,539878980.0,True,2.9453372007992584e-07,2.569806270003028e-07,3.3013319011843123e-07,2.865148474029411e-07,False,False,False,False,False,False,False,B3.2,3.2963194e-07,2017-02-09T02:40:00.000,9.0,2.0761093821874965e-07
4,4,201702090255,539880360.0,True,4.144089587043709e-07,2.767169462458696e-07,4.144089587043709e-07,3.3628438700361585e-07,False,False,False,False,False,False,False,B3.9,3.911416e-07,2017-02-09T02:59:00.000,4.0,1.9707523790657433e-07
5,5,201702090303,539880840.0,False,6.275047894632735e-07,4.593869391555927e-07,8.910060955713561e-07,6.262993110794923e-07,False,False,False,False,False,False,False,B8.7,8.738849e-07,2017-02-09T03:09:00.000,6.0,3.3869207527459366e-07
6,6,201702090321,539881860.0,True,1.277752744499594e-06,6.59852048556786e-07,2.0709194359369576e-06,1.1607247643041774e-06,False,False,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07
7,7,201702090526,539889300.0,False,1.1322368465016552e-07,1.0982881804011413e-07,1.1624398155163362e-07,1.1052834025804259e-07,False,False,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08
8,8,201702090603,539892300.0,False,5.183925964047376e-07,3.4107037549802044e-07,3.3027191648216103e-07,2.7134137781104073e-07,False,False,False,False,False,False,False,B5.2,5.298181e-07,2017-02-09T06:12:00.000,9.0,1.7459143464293447e-07
9,9,201702090628,539892960.0,True,2.633247788708104e-07,2.4797367359497e-07,3.119438929388707e-07,2.5802205527725164e-07,False,False,False,False,False,False,False,B4.5,4.5129113e-07,2017-02-09T06:35:00.000,7.0,2.1805381322792527e-07
10,10,201702090651,539894340.0,True,2.653518720308057e-07,2.5996010322160146e-07,2.6429029276187066e-07,2.5877344000946323e-07,False,False,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07
11,11,201702090739,539897640.0,True,3.4845015761675313e-07,3.2259563909065037e-07,4.2170842107225326e-07,3.3081644801313814e-07,False,False,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07
