,Param Combo,TN,TN_canc,TP,TP_noc5_obs,FN,FN_canc,FP_c5_noobs,FP_noc5_noobs,Precision,Recall,Trigger-to-Launch
0,[1.e-06 1.e-08],4005,1365,484,16,0,351,413,2210,0.1601024655779699,0.38782051282051283,0.6453812771233726
5,[1.e-06 5.e-06],7576,13,287,5,731,209,21,2,0.926984126984127,0.2299679487179487,0.5865921787709497
11,[2.5e-06 5.0e-06],7582,9,286,5,732,209,21,0,0.9326923076923077,0.22916666666666666,0.5886792452830188
17,[5.e-06 5.e-06],7558,21,287,5,731,208,22,12,0.8957055214723927,0.2299679487179487,0.5873873873873874
18,[7.5e-06 1.0e-08],7582,9,419,5,513,304,12,0,0.9724770642201835,0.33573717948717946,0.582109479305741
19,[7.5e-06 5.0e-08],7582,9,420,5,513,303,12,0,0.9725400457665904,0.33653846153846156,0.5834445927903872
20,[7.5e-06 1.0e-07],7582,9,420,5,513,303,12,0,0.9725400457665904,0.33653846153846156,0.5834445927903872
21,[7.5e-06 5.0e-07],7582,9,421,5,514,301,12,0,0.9726027397260274,0.3373397435897436,0.5855614973262032
22,[7.5e-06 1.0e-06],7583,8,414,5,530,292,12,0,0.9721577726218097,0.3317307692307692,0.5896032831737346
23,[7.5e-06 5.0e-06],7583,8,266,5,762,209,11,0,0.9609929078014184,0.21314102564102563,0.5651302605210421
